country,state,city,postal_code,latitude,longitude,population
United States,Nevada,Las Vegas,89104,36.15105124,-115.1092589,64128
United States,California,Cupertino,95014,37.30402565,-122.0796948,64092
United States,Texas,Cypress,77433,29.95252997,-95.74508636,64066
United States,California,Colton,92324,34.03303406,-117.2894518,64012
United States,Florida,Miramar,33025,25.98737925,-80.28122703,63993
United States,California,Hayward,94541,37.67396439,-122.0858282,63957
United States,California,San Jose,95127,37.37306679,-121.7661588,63933
United States,Florida,Jacksonville,32244,30.21912476,-81.74777212,63917
United States,Washington,North Creek,98012,47.84185611,-122.1986933,63899
United States,California,Highland,92346,34.13397861,-117.1542803,63890
United States,Florida,Hunters Creek,32837,28.37798605,-81.42834857,63763
United States,Florida,Miramar,33027,25.97835882,-80.34574419,63739
United States,Alabama,Hoover,35242,33.41974023,-86.67387901,63640
United States,Florida,Miami,33142,25.8119386,-80.23852571,63601
United States,Washington,Vancouver,98682,45.67332126,-122.4819418,63594
United States,Virginia,Suffolk,23434,36.70260749,-76.59211928,63578
United States,Georgia,Milton,30004,34.14332376,-84.29868455,63511
United States,Florida,Brandon,33511,27.90936855,-82.29279039,63501
United States,Idaho,Boise,83709,43.5560914,-116.2896569,63495
United States,Utah,Tooele,84074,40.59096319,-112.2678088,63490
United States,Texas,El Paso,79907,31.70623632,-106.3238734,63463
United States,Oklahoma,Moore,73160,35.33615941,-97.47644049,63429
United States,California,La Presa,91977,32.72311201,-116.995501,63417
United States,Washington,Everett,98208,47.9012039,-122.1867583,63399
United States,Texas,Dallas,75243,32.91244275,-96.73608787,63389
United States,Arizona,Tucson,85710,32.21441579,-110.8238018,63387
United States,Ohio,Westerville,43081,40.11059562,-82.89136932,63377
United States,Nevada,Las Vegas,89074,36.03690176,-115.0802888,63306
United States,Colorado,Denver,80219,39.69480843,-105.0343948,63258
United States,New York,New York,10312,40.54692262,-74.18333614,63254
United States,California,East Los Angeles,90022,34.02463033,-118.157068,63251
United States,California,Los Angeles,91343,34.23846622,-118.4803555,63152
United States,New Jersey,Jackson Township,8527,40.0999727,-74.35179289,63053
United States,California,Los Angeles,91402,34.22414966,-118.444822,63028
United States,New York,New York,10463,40.88188916,-73.90915184,63021
United States,New York,New York,10466,40.89078848,-73.8458151,62997
United States,Illinois,Joliet,60586,41.57073188,-88.23063581,62982
United States,Ohio,Grove City,43123,39.8663906,-83.12151525,62893
United States,California,North Tustin,92705,33.75605496,-117.8138487,62872
United States,Arkansas,Jonesboro,72401,35.87400368,-90.65434316,62860
United States,California,Rosemead,91770,34.06171842,-118.0826445,62859
United States,New York,New York,11213,40.6710835,-73.93634318,62847
United States,California,Modesto,95355,37.67268596,-120.947268,62821
United States,New York,New York,10306,40.56885833,-74.12576279,62821
United States,Florida,Kissimmee,34741,28.30535316,-81.42583683,62812
United States,Colorado,Thornton,80229,39.85448079,-104.9587279,62794
United States,Tennessee,Columbia,38401,35.62393012,-87.02348253,62712
United States,Texas,Austin,78753,30.38486462,-97.67264929,62703
United States,Illinois,Chicago,60619,41.74464516,-87.60537255,62647
United States,Virginia,Virginia Beach,23454,36.84008547,-76.02559542,62558
United States,Utah,American Fork,84003,40.39436754,-111.7963125,62512
United States,California,Los Angeles,91605,34.20720683,-118.4006735,62479
United States,Texas,Eagle Pass,78852,28.7514387,-100.3102556,62435
United States,Hawaii,Honolulu,96817,21.33915575,-157.8396279,62406
United States,Virginia,Annandale,22003,38.83080687,-77.21438694,62384
United States,Florida,Greenacres,33463,26.59491527,-80.12972128,62357
United States,California,El Centro,92243,32.77494831,-115.6037908,62344
United States,Missouri,Springfield,65807,37.16628144,-93.32373372,62251
United States,California,Visalia,93291,36.38345311,-119.3751104,62234
United States,Texas,Homestead Meadows North,79938,31.81178345,-105.9756527,62191
United States,Idaho,Twin Falls,83301,42.38403598,-114.5458871,62179
United States,Pennsylvania,West Goshen,19382,39.92828865,-75.61521543,62098
United States,Georgia,Marietta,30066,34.0331242,-84.50900767,62036
United States,Arizona,Tucson,85706,32.14779082,-110.9387334,62019
United States,Texas,Fort Worth,76179,32.91235365,-97.43802643,61916
United States,Ohio,Chillicothe,45601,39.30912042,-82.96094085,61850
United States,North Carolina,Raleigh,27604,35.81858934,-78.55823159,61817
United States,Florida,Apopka,32703,28.64944625,-81.55608623,61785
United States,Nevada,Las Vegas,89032,36.22297276,-115.1738509,61734
United States,New Jersey,Piscataway,8854,40.54620469,-74.46318139,61731
United States,Texas,Garland,75043,32.85831762,-96.58105934,61730
United States,Virginia,Chesapeake,23320,36.75204198,-76.21821272,61719
United States,New Jersey,Jersey City,7305,40.69571563,-74.07971713,61635
United States,Connecticut,Stamford,6902,41.05499243,-73.54334879,61619
United States,Connecticut,Bristol,6010,41.68215079,-72.94179831,61615
United States,Missouri,Saint Charles,63301,38.85806312,-90.48439704,61568
United States,Florida,Tamiami,33175,25.73446648,-80.40720237,61520
United States,North Carolina,Greensboro,27410,36.11922541,-79.8875326,61512
United States,Indiana,Crown Point,46307,41.40016743,-87.32387398,61512
United States,Georgia,Atlanta,30318,33.79225815,-84.44745158,61500
United States,California,Los Angeles,90006,34.04806528,-118.2940064,61488
United States,Massachusetts,Medford,2155,42.42367014,-71.10895338,61400
United States,California,Richmond,94806,37.98452524,-122.3430324,61372
United States,North Carolina,Garner,27529,35.65091358,-78.58228471,61360
United States,Texas,Mesquite,75149,32.76944737,-96.61446041,61273
United States,Idaho,Meridian,83646,43.64985809,-116.4329983,61268
United States,California,Los Angeles,90731,33.73502452,-118.2755545,61203
United States,Oregon,Salem,97301,44.94989542,-123.0046487,61186
United States,New York,New York,10032,40.84014518,-73.94647068,61185
United States,New York,Brentwood,11717,40.78359015,-73.25182108,61176
United States,Texas,Alvin,77511,29.37425342,-95.23878338,61172
United States,Texas,San Antonio,78251,29.46215875,-98.67537577,61166
United States,Pennsylvania,Philadelphia,19143,39.94288499,-75.22610323,61143
United States,California,Los Angeles,90037,34.00319911,-118.2876152,61115
United States,New York,New York,10472,40.82972834,-73.86977459,60966
United States,Montana,Kalispell,59901,48.21267545,-114.2636875,60960
United States,Maryland,Darnestown,20874,39.13106874,-77.29624527,60946
United States,California,Beaumont,92223,33.93941967,-116.9853095,60851
United States,California,Escondido,92027,33.13306598,-116.984522,60848
United States,California,Alameda,94501,37.77394944,-122.2781271,60847
United States,California,Gilroy,95020,37.01000017,-121.5413436,60796
United States,Texas,Houston,77077,29.75039492,-95.61552234,60793
United States,South Carolina,Lexington,29072,33.99782634,-81.272467,60764
United States,Georgia,Buford,30518,34.13185326,-84.02634444,60762
United States,Florida,Orlando,32839,28.48862299,-81.40733961,60620
United States,California,San Bernardino,92410,34.10786326,-117.2990523,60610
United States,Nevada,Las Vegas,89015,36.04412034,-114.9272879,60572
United States,Colorado,Fort Collins,80525,40.53072315,-105.035464,60541
United States,Illinois,Chicago,60657,41.94007887,-87.65178174,60531
United States,Illinois,Chicago,60640,41.97110121,-87.65916955,60496
United States,North Carolina,Charlotte,28216,35.31044075,-80.88815456,60466
United States,California,Menifee,92584,33.65876924,-117.1784075,60465
United States,Texas,Horizon City,79928,31.64237822,-106.1417146,60465
United States,Illinois,Normal,61761,40.52463326,-88.95583286,60420
United States,California,Florence-Graham,90001,33.97353024,-118.24895,60414
United States,Florida,Jacksonville,32225,30.35479013,-81.4970399,60410
United States,Arkansas,Bentonville,72712,36.35054649,-94.25288255,60388
United States,Texas,Laredo,78041,27.55897355,-99.45226822,60377
United States,North Carolina,Cary,27513,35.81563248,-78.79467112,60370
United States,Georgia,Dallas,30132,33.98837611,-84.85687963,60329
United States,Florida,University Park,33165,25.73451476,-80.35892198,60238
United States,California,San Diego,92115,32.76014086,-117.0716237,60222
United States,California,South San Francisco,94080,37.65517494,-122.4223728,60197
United States,Florida,Wellington,33414,26.64829943,-80.24987292,60144
United States,California,Yucaipa,92399,34.04345985,-117.0019517,60130
United States,California,Fountain Valley,92708,33.71045239,-117.9512769,60058
United States,South Carolina,Columbia,29223,34.07857223,-80.91306325,60056
United States,Florida,Pine Hills,32808,28.57959353,-81.4427697,60051
United States,Illinois,Elgin,60123,42.04082826,-88.3132683,60049
United States,Oregon,Hillsboro,97124,45.56858189,-122.9494911,60040
United States,California,Salinas,93905,36.68804304,-121.6022335,59990
United States,Utah,St. George,84770,37.20411006,-113.5943784,59953
United States,Florida,Horizon West,34787,28.49148459,-81.62600664,59937
United States,Minnesota,Shakopee,55379,44.75564539,-93.51128045,59934
United States,Illinois,Round Lake,60073,42.35173725,-88.10913267,59920
United States,Texas,Friendswood,77546,29.51595192,-95.19277618,59842
United States,New York,Yonkers,10701,40.94812478,-73.88545646,59804
United States,Illinois,Chicago,60651,41.90183624,-87.74036316,59804
United States,California,Costa Mesa,92627,33.64696042,-117.9203822,59804
United States,California,Riverside,92506,33.9341725,-117.3669935,59695
United States,Texas,Fort Worth,76133,32.65392557,-97.37726723,59670
United States,New York,New York,11372,40.75176366,-73.88342275,59613
United States,California,San Jose,95122,37.32879085,-121.8355286,59580
United States,California,Compton,90221,33.88479634,-118.206091,59578
United States,Nevada,Las Vegas,89131,36.36979435,-115.2375848,59568
United States,Pennsylvania,Coatesville,19320,39.9722112,-75.83228857,59552
United States,California,Visalia,93277,36.29864712,-119.3774321,59550
United States,Oklahoma,Broken Arrow,74012,36.05346399,-95.80465001,59549
United States,North Carolina,Raleigh,27615,35.89768026,-78.63662388,59472
United States,California,Santa Ana,92707,33.70819161,-117.8715644,59469
United States,Virginia,Virginia Beach,23462,36.83735176,-76.15189947,59451
United States,Colorado,Longmont,80504,40.1650148,-105.0299356,59410
United States,California,San Jose,95111,37.28332956,-121.824607,59398
United States,Massachusetts,Malden,2148,42.43068147,-71.05743045,59374
United States,California,Sunnyvale,94087,37.35096273,-122.0366927,59334
United States,Ohio,Mentor,44060,41.67863078,-81.32790887,59295
United States,Ohio,Columbus,43228,39.95885109,-83.12695264,59294
United States,Ohio,Loveland,45140,39.25592709,-84.2441716,59289
United States,North Carolina,Raleigh,27616,35.86690433,-78.53731944,59252
United States,Illinois,Elgin,60120,42.03536135,-88.24887181,59232
United States,California,Bakersfield,93304,35.33967566,-119.023339,59226
United States,Texas,Missouri City,77489,29.59926955,-95.51684966,59221
United States,California,Bakersfield,93313,35.19229356,-119.0323292,59189
United States,Hawaii,Kaneohe,96744,21.45841972,-157.834648,59181
United States,Pennsylvania,Hanover,17331,39.79209035,-76.97491896,59143
United States,California,Azusa,91702,34.26667965,-117.8695452,59136
United States,Arizona,Yuma,85365,33.07532151,-114.1558889,59128
United States,Georgia,Holly Springs,30115,34.21087589,-84.40388682,59116
United States,New York,New York,11434,40.67696666,-73.77539143,59100
United States,Texas,Plano,75024,33.07664542,-96.80548338,59095
United States,New York,New York,11101,40.74701937,-73.94088973,59094
United States,California,Madera Acres,93638,37.03718131,-120.0400013,59084
United States,California,Costa Mesa,92626,33.67898083,-117.9085881,59048
United States,New Jersey,Freehold Township,7728,40.22630003,-74.28216092,59047
United States,Ohio,Hamilton,45013,39.40939088,-84.64760453,59040
United States,North Carolina,Kernersville,27284,36.11733606,-80.07845641,59034
United States,Tennessee,Mt. Juliet,37122,36.17673853,-86.48913176,59024
United States,Georgia,Roswell,30075,34.05298937,-84.38731121,59011
United States,Texas,San Antonio,78249,29.56692642,-98.61409047,58990
United States,Georgia,Gainesville,30506,34.34982963,-83.8939855,58924
United States,Pennsylvania,Greensburg,15601,40.31651855,-79.53448425,58922
United States,Arkansas,Conway,72034,35.05393255,-92.47855441,58921
United States,California,Lake Forest,92630,33.64532524,-117.6847916,58921
United States,Texas,Mesquite,75150,32.81545538,-96.630264,58894
United States,Maryland,Owings Mills,21117,39.4266674,-76.78081246,58873
United States,Florida,Jacksonville,32218,30.4828862,-81.67526295,58854
United States,Illinois,Chicago Heights,60411,41.50785083,-87.59145419,58848
United States,Tennessee,Murfreesboro,37128,35.80581369,-86.4742749,58840
United States,California,Long Beach,90813,33.78230217,-118.1968483,58832
United States,Georgia,Kennesaw,30144,34.03662571,-84.59233134,58797
United States,Tennessee,Clarksville,37040,36.52273079,-87.33333812,58792
